item_name,part_no,barcode,cp,sp,qty,img_path,desc1,desc2,desc3,group0,group1,godown0,godown1,category0,category1
SS-TWIS HPS-SI,,129,5.986,35,9,E:\MASTERS\69.JPG,TWISTED HOOPS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX1=261,HP,69-HP-ER
SS-GRVD HPS-RG,,130,6.514,37,1,E:\MASTERS\9.JPG,GROOVED HOOPS,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKB3=50,HP,9-HP-ER
SS-GRVD HPS-RG,,131,6.514,37,1,E:\MASTERS\9.JPG,GROOVED HOOPS,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,HP,9-HP-ER
SS-GRVD HPS-RG,,132,6.514,37,1,E:\MASTERS\9.JPG,GROOVED HOOPS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR-BRAK-45,HP,9-HP-ER
SS-GRVD HPS-RG,,133,6.514,37,2,E:\MASTERS\9.JPG,GROOVED HOOPS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX1=261,HP,9-HP-ER
SS-GRVD HPS-SI,,134,5.781,34,1,E:\MASTERS\9.JPG,GROOVED HOOPS,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKB3=50,HP,9-HP-ER
SS-GRVD HPS-SI,,135,5.781,34,1,E:\MASTERS\9.JPG,GROOVED HOOPS,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,HP,9-HP-ER
SS-GRVD HPS-SI,,136,5.781,34,1,E:\MASTERS\9.JPG,GROOVED HOOPS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR-BRAK-45,HP,9-HP-ER
SS-GRVD HPS-SI,,137,5.781,34,10,E:\MASTERS\9.JPG,GROOVED HOOPS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX1=261,HP,9-HP-ER
SS-U-SHAPE HPS-RG,,138,6.374,35,1,E:\MASTERS\93.JPG,U-SHAPE HOOPS,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKB3=50,HP,93-HP-ER
SS-U-SHAPE HPS-RG,,139,6.374,35,1,E:\MASTERS\93.JPG,U-SHAPE HOOPS,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,HP,93-HP-ER
SS-U-SHAPE HPS-RG,,140,6.374,35,1,E:\MASTERS\93.JPG,U-SHAPE HOOPS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR-BRAK-45,HP,93-HP-ER
SS-U-SHAPE HPS-SI,,141,5.63,32,1,E:\MASTERS\93.JPG,U-SHAPE HOOPS,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKB3=50,HP,93-HP-ER
SS-U-SHAPE HPS-SI,,142,5.63,32,2,E:\MASTERS\93.JPG,U-SHAPE HOOPS,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,HP,93-HP-ER
SS-U-SHAPE HPS-SI,,143,5.63,32,1,E:\MASTERS\93.JPG,U-SHAPE HOOPS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR-BRAK-45,HP,93-HP-ER
SS-U-SHAPE HPS-SI,,144,5.63,32,10,E:\MASTERS\93.JPG,U-SHAPE HOOPS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX1=261,HP,93-HP-ER
SS-SQ BAN-SI-5mm,,145,17.498,88,1,E:\MASTERS\473.JPG,SQUARE BANGLE,,,SILVER JEWELLERY,SS BANGLES,KENT,WDISP=127,ST,473-ST-BAN
SS-SQ BAN-SI-5mm,,146,17.498,88,3,E:\MASTERS\473.JPG,SQUARE BANGLE,,,SILVER JEWELLERY,SS BANGLES,STRATFORD,WH-BOX2=42,ST,473-ST-BAN
SS-SQ BAN-SI-5mm,,147,17.498,88,6,E:\MASTERS\473.JPG,SQUARE BANGLE,,,SILVER JEWELLERY,SS BANGLES,STRATFORD,WH-BOX2=68,ST,473-ST-BAN
SS-RND BAN-SI-63mm,,148,15.055,81,1,E:\MASTERS\483.JPG,ROUND BANGLE,,,SILVER JEWELLERY,SS BANGLES,KENT,WDISP=127,ST,483-ST-BAN
SS-RND BAN-SI-63mm,,149,15.055,81,3,E:\MASTERS\483.JPG,ROUND BANGLE,,,SILVER JEWELLERY,SS BANGLES,STRATFORD,WH-BOX2=42,ST,483-ST-BAN
SS-RND BAN-SI-63mm,,150,15.055,81,5,E:\MASTERS\483.JPG,ROUND BANGLE,,,SILVER JEWELLERY,SS BANGLES,STRATFORD,WH-BOX2=68,ST,483-ST-BAN
SS-OPN CUFF PLAIN-SI-15mm,,151,18.347,84,1,E:\MASTERS\493.JPG,OPEN CUFF PLAIN,,,SILVER JEWELLERY,SS BANGLES,KENT,DTF2=39,ST,493-ST-BAN
SS-OPN CUFF PLAIN-SI-15mm,,152,18.347,84,3,E:\MASTERS\493.JPG,OPEN CUFF PLAIN,,,SILVER JEWELLERY,SS BANGLES,STRATFORD,WH-BOX2=42,ST,493-ST-BAN
SS-OPN CUFF PLAIN-SI-15mm,,153,18.347,84,5,E:\MASTERS\493.JPG,OPEN CUFF PLAIN,,,SILVER JEWELLERY,SS BANGLES,STRATFORD,WH-BOX2=68,ST,493-ST-BAN
SS-LK BAN-SI-60mm,,154,4.837,27,1,E:\MASTERS\503.JPG,LOCK BANGLE,,,SILVER JEWELLERY,SS BANGLES,KENT,WDISP=127,ST,503-ST-BAN
SS-LK BAN-SI-60mm,,155,4.837,27,6,E:\MASTERS\503.JPG,LOCK BANGLE,,,SILVER JEWELLERY,SS BANGLES,STRATFORD,WH-BOX2=42,ST,503-ST-BAN
SS-LK BAN-SI-60mm,,156,4.837,27,8,E:\MASTERS\503.JPG,LOCK BANGLE,,,SILVER JEWELLERY,SS BANGLES,STRATFORD,WH-BOX2=68,ST,503-ST-BAN
SS-PEACE CHRM BD EL BR-SI-2mm,,157,5.073,28,1,E:\MASTERS\543.JPG,PEACE CHARM SILVER BEAD,ELASTIC BR,,SILVER JEWELLERY,SS BRACELETS,KENT,WDISP=127,ST,543-ST-BR
SS-PEACE CHRM BD EL BR-SI-2mm,,158,5.073,28,4,E:\MASTERS\543.JPG,PEACE CHARM SILVER BEAD,ELASTIC BR,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-BOX2=42,ST,543-ST-BR
SS-PLAIN BD ELAS BR-SI-3mm,,159,6.183,34,2,E:\MASTERS\551.JPG,PLAIN BEAD ELASTIC BRACELET,,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-BOX2=42,ST,551-ST-BR
SS-5CHRM ELAS BR-SI,,160,7.941,43,1,E:\MASTERS\559.JPG,5 CHARM ELASTIC BRACELET,,,SILVER JEWELLERY,SS BRACELETS,KENT,DTF2=39,ST,559-ST-BR
SS-5CHRM ELAS BR-SI,,161,7.941,43,2,E:\MASTERS\559.JPG,5 CHARM ELASTIC BRACELET,,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-BOX2=42,ST,559-ST-BR
SS-5CHRM ELAS BR-SI,,162,7.941,43,5,E:\MASTERS\559.JPG,5 CHARM ELASTIC BRACELET,,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-BOX2=68,ST,559-ST-BR
SS-TREE O LIFE CH BR-SI,,163,5.227,30,1,E:\MASTERS\569.JPG,TREE OF LIFE BR W CHAIN,,,SILVER JEWELLERY,SS BRACELETS,KENT,DRAWERS,ST,569-ST-BR
SS-TREE O LIFE CH BR-SI,,164,5.227,30,1,E:\MASTERS\569.JPG,TREE OF LIFE BR W CHAIN,,,SILVER JEWELLERY,SS BRACELETS,KENT,DTF2=39,ST,569-ST-BR
SS-TREE O LIFE CH BR-SI,,165,5.227,30,1,E:\MASTERS\569.JPG,TREE OF LIFE BR W CHAIN,,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-BOX2=42,ST,569-ST-BR
SS-INFY BR W CH-SI,,166,4.755,26,3,E:\MASTERS\573.JPG,INFINITY BRACELET WITH CHAIN,,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-BOX2=42,ST,573-ST-BR
SS-INFY BR W CH-SI,,167,4.755,26,3,E:\MASTERS\573.JPG,INFINITY BRACELET WITH CHAIN,,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-BOX2=68,ST,573-ST-BR
SS-TREE O LIFE STD ER-SI,,168,3.799,28,1,E:\MASTERS\581.JPG,TREE OF LIFE STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,ST,581-ST-ER
SS-TREE O LIFE STD ER-SI,,169,3.799,28,1,E:\MASTERS\581.JPG,TREE OF LIFE STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,ST,581-ST-ER
SS-TREE O LIFE STD ER-SI,,170,3.799,28,3,E:\MASTERS\581.JPG,TREE OF LIFE STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX2=42,ST,581-ST-ER
SS-TREE O LIFE STD ER-SI,,171,3.799,28,5,E:\MASTERS\581.JPG,TREE OF LIFE STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX2=68,ST,581-ST-ER
SS-TEX ANTIQUE CUFF-SI,,172,24.659,130,2,E:\MASTERS\591.JPG,TEXTURED ANTIQUE FINISH CUFF,,,SILVER JEWELLERY,SS BANGLES,KENT,DTF2=39,ST,591-ST-BAN
SS-TEX ANTIQUE CUFF-SI,,173,24.659,130,3,E:\MASTERS\591.JPG,TEXTURED ANTIQUE FINISH C,,,SILVER JEWELLERY,SS BANGLES,STRATFORD,WH-BOX2=68,ST,591-ST-BAN
SS-7 LINKED BAN-SI-65mm,,174,13.297,72,3,E:\MASTERS\597.JPG,7 INTERLINKED BANGLES,,,SILVER JEWELLERY,SS BANGLES,STRATFORD,WH-BOX2=42,ST,597-ST-BAN
SS-7 LINKED BAN-SI-62mm,,175,13.297,72,12,E:\MASTERS\597.JPG,7 INTERLINKED BANGLES,,,SILVER JEWELLERY,SS BANGLES,STRATFORD,WH-BOX2=68,ST,597-ST-BAN
SS-7 LINKED BAN-SI-65mm,,176,14.571,79,1,E:\MASTERS\597.JPG,7 INTERLINKED BANGLES,,,SILVER JEWELLERY,SS BANGLES,KENT,WDISP=127,ST,597-ST-BAN
SS-7 LINKED BAN-SI-65mm,,177,14.571,79,3,E:\MASTERS\597.JPG,7 INTERLINKED BANGLES,,,SILVER JEWELLERY,SS BANGLES,STRATFORD,WH-BOX2=42,ST,597-ST-BAN
SS-7 LINKED BAN-SI-62mm,,178,14.571,79,10,E:\MASTERS\597.JPG,7 INTERLINKED BANGLES,,,SILVER JEWELLERY,SS BANGLES,STRATFORD,WH-BOX2=68,ST,597-ST-BAN
SS-MATT 3 RECT ER-SI,,179,7.045,38,1,E:\MASTERS\1281.JPG,MATT 3 RECTANGLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKB3=50,KAR,1281-KAR-ER
SS-MATT 3 RECT ER-SI,,180,7.045,38,1,E:\MASTERS\1281.JPG,MATT 3 RECTANGLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,KAR,1281-KAR-ER
SS-MATT 3 RECT ER-SI,,181,7.045,38,1,E:\MASTERS\1281.JPG,MATT 3 RECTANGLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR-BRAK-45,KAR,1281-KAR-ER
SS-BIKE WHEEL W ER-GP,,182,3.551,18,1,E:\MASTERS\1284.JPG,BICYCLE WHEEL WIRE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKBL=45,KAR,1284-KAR-ER
SS-BIKE WHEEL W ER-GP,,183,3.551,18,8,E:\MASTERS\1284.JPG,BICYCLE WHEEL WIRE ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1284-KAR-ER
SS-BIKE WHEEL W ER-RG,,184,4.509,18,1,E:\MASTERS\1284.JPG,BICYCLE WHEEL WIRE ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKBL=45,KAR,1284-KAR-ER
SS-BIKE WHEEL W ER-RG,,185,4.509,18,8,E:\MASTERS\1284.JPG,BICYCLE WHEEL WIRE ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1284-KAR-ER
SS-BIKE WHEEL W ER-SI,,186,2.536,16,1,E:\MASTERS\1284.JPG,BICYCLE WHEEL WIRE ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKBL=45,KAR,1284-KAR-ER
SS-BIKE WHEEL W ER-SI,,187,2.536,16,1,E:\MASTERS\1284.JPG,BICYCLE WHEEL WIRE ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,KAR,1284-KAR-ER
SS-BIKE WHEEL W ER-SI,,188,2.536,16,7,E:\MASTERS\1284.JPG,BICYCLE WHEEL WIRE ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1284-KAR-ER
SS-BRSHD HP STDS-SI,,189,11.486,45,1,E:\MASTERS\1314.JPG,BRUSHED HOOP STUDS,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF5=47,KAR,1314-KAR-ER
SS-BRSHD HP STDS-SI,,190,11.486,45,5,E:\MASTERS\1314.JPG,BRUSHED HOOP STUDS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1314-KAR-ER
SS-HIGH POLISH HPS-SI,,191,7.079,28,1,E:\MASTERS\1320.JPG,HIGH POLISH HOOP STUDS,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-AC.FRAME2=36,KAR,1320-KAR-ER
SS-HIGH POLISH HPS-SI,,192,7.079,28,25,E:\MASTERS\1320.JPG,HIGH POLISH HOOP STUDS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1320-KAR-ER
SS-HIGH POLISH HPS-SI,,193,7.079,28,1,E:\MASTERS\1320.JPG,HIGH POLISH HOOP STUDS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-NONUMBER=43,KAR,1320-KAR-ER
SS-LONG W MUSH ER-2T,,194,10.697,42,1,E:\MASTERS\1358.JPG,GP/SI LONG WIRE MUSHROM ER,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR-BRAK-45,KAR,1358-KAR-ER
SS-LONG W MUSH ER-2T,,195,10.697,42,9,E:\MASTERS\1358.JPG,GP/SI LONG WIRE MUSHROM ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1358-KAR-ER
SS-LONG W MUSH ER-GP,,196,9.841,42,10,E:\MASTERS\1358.JPG,LONG WIRE MUSHROOM ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1358-KAR-ER
SS-LONG W MUSH ER-SI,,197,8.342,42,1,E:\MASTERS\1358.JPG,LONG WIRE MUSHROOM ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKB3=50,KAR,1358-KAR-ER
SS-LONG W MUSH ER-SI,,198,8.342,42,1,E:\MASTERS\1358.JPG,LONG WIRE MUSHROOM ER,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR-BRAK-45,KAR,1358-KAR-ER
SS-LONG W MUSH ER-SI,,199,8.342,42,6,E:\MASTERS\1358.JPG,LONG WIRE MUSHROOM ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1358-KAR-ER
SS-LONG W MUSH ER-2T,,200,10.28,42,1,E:\MASTERS\1358.JPG,RG/SI LONG WIRE MUSHROOM ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKB3=50,KAR,1358-KAR-ER
SS-LONG W MUSH ER-2T,,201,10.28,42,1,E:\MASTERS\1358.JPG,RG/SI LONG WIRE MUSHROOM ER,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR-BRAK-45,KAR,1358-KAR-ER
SS-LONG W MUSH ER-2T,,202,10.28,42,8,E:\MASTERS\1358.JPG,RG/SI LONG WIRE MUSHROOM ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1358-KAR-ER
SS-VEINED LEAF ER-SI,,203,3.81,17,1,E:\MASTERS\1391.JPG,VEINED LEAF EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,WDISP=127,KAR,1391-KAR-ER
SS-VEINED LEAF ER-SI,,204,3.81,17,3,E:\MASTERS\1391.JPG,VEINED LEAF EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1391-KAR-ER
SS-LONG 2 DISC ER-2T,,205,17.483,70,1,E:\MASTERS\1407.JPG,LONG 2 DISC EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,KAR,1407-KAR-ER
SS-LONG 2 DISC ER-2T,,206,17.483,70,1,E:\MASTERS\1407.JPG,LONG 2 DISC EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR-BRAK-45,KAR,1407-KAR-ER
SS-LONG 2 DISC ER-2T,,207,17.483,70,8,E:\MASTERS\1407.JPG,LONG 2 DISC EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1407-KAR-ER
SS-LONG 2 DISC ER-SI,,208,14.823,67,1,E:\MASTERS\1407.JPG,LONG 2 DISC EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,KAR,1407-KAR-ER
SS-LONG 2 DISC ER-SI,,209,14.823,67,1,E:\MASTERS\1407.JPG,LONG 2 DISC EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR-ER,KAR,1407-KAR-ER
SS-LONG 2 DISC ER-SI,,210,14.823,67,7,E:\MASTERS\1407.JPG,LONG 2 DISC EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1407-KAR-ER
SS-3 FLR ER-2T,,211,9.457,37,1,E:\MASTERS\1417.JPG,3 FLOWER FRONT BACK ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF5=47,KAR,1417-KAR-ER
SS-3 FLR ER-2T,,212,9.457,37,1,E:\MASTERS\1417.JPG,3 FLOWER FRONT BACK ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKBL=45,KAR,1417-KAR-ER
SS-3 FLR ER-2T,,213,9.457,37,5,E:\MASTERS\1417.JPG,3 FLOWER FRONT BACK ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1417-KAR-ER
SS-6MM BRSHD STD ER-GP,,214,3.077,15,1,E:\MASTERS\1434.JPG,6MM BRUSHED STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,KAR,1434-KAR-ER
SS-6MM BRSHD STD ER-GP,,215,3.077,15,1,E:\MASTERS\1434.JPG,6MM BRUSHED STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-AC.FRAME2=36,KAR,1434-KAR-ER
SS-6MM BRSHD STD ER-GP,,216,3.077,15,1,E:\MASTERS\1434.JPG,6MM BRUSHED STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF5=47,KAR,1434-KAR-ER
SS-6MM BRSHD STD ER-GP,,217,3.077,15,7,E:\MASTERS\1434.JPG,6MM BRUSHED STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1434-KAR-ER
SS-6MM BRSHD STD ER-RG,,218,3.393,15,1,E:\MASTERS\1434.JPG,6MM BRUSHED STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,KAR,1434-KAR-ER
SS-6MM BRSHD STD ER-RG,,219,3.393,15,1,E:\MASTERS\1434.JPG,6MM BRUSHED STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-AC.FRAME2=36,KAR,1434-KAR-ER
SS-6MM BRSHD STD ER-RG,,220,3.393,15,1,E:\MASTERS\1434.JPG,6MM BRUSHED STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,KAR,1434-KAR-ER
SS-6MM BRSHD STD ER-RG,,221,3.393,15,3,E:\MASTERS\1434.JPG,6MM BRUSHED STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1434-KAR-ER
SS-6MM BRSHD STD ER-SI,,222,2.254,14,1,E:\MASTERS\1434.JPG,6MM BRUSHED STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,KAR,1434-KAR-ER
SS-6MM BRSHD STD ER-SI,,223,2.254,14,1,E:\MASTERS\1434.JPG,6MM BRUSHED STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-AC.FRAME2=36,KAR,1434-KAR-ER
SS-6MM BRSHD STD ER-SI,,224,2.254,14,5,E:\MASTERS\1434.JPG,6MM BRUSHED STUD EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1434-KAR-ER
SS-SPIRAL LEAF CURL HPS-SI,,225,8.849,35,1,E:\MASTERS\1454.JPG,SPIRAL LEAF CURL HOOPS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR-BRAK-45,KAR,1454-KAR-ER
SS-SPIRAL TWIS LONG ER-2T,,226,8.477,38,1,E:\MASTERS\1473.JPG,SPIRAL TWISTED LONG ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKB3=50,KAR,1473-KAR-ER
SS-SPIRAL TWIS LONG ER-2T,,227,8.477,38,1,E:\MASTERS\1473.JPG,SPIRAL TWISTED LONG ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,KAR,1473-KAR-ER
SS-SPIRAL TWIS LONG ER-GP,,228,8.477,38,1,E:\MASTERS\1473.JPG,SPIRAL TWISTED LONG ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKBL=45,KAR,1473-KAR-ER
SS-SPIRAL TWIS LONG ER-GP,,229,8.477,38,7,E:\MASTERS\1473.JPG,SPIRAL TWISTED LONG ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1473-KAR-ER
SS-SPIRAL TWIS LONG ER-SI,,230,8.477,35,10,E:\MASTERS\1473.JPG,SPIRAL TWISTED LONG ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1473-KAR-ER
SS-MATT LEAF CHANDLR ER-SI,,231,13.583,53,1,E:\MASTERS\1483.JPG,MATT LEAF CHANDELIER ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKB3=50,KAR,1483-KAR-ER
SS-MATT LEAF CHANDLR ER-SI,,232,13.583,53,1,E:\MASTERS\1483.JPG,MATT LEAF CHANDELIER ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,KAR,1483-KAR-ER
SS-MATT LEAF CHANDLR ER-SI,,233,13.583,53,2,E:\MASTERS\1483.JPG,MATT LEAF CHANDELIER ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1483-KAR-ER
SS-MUSH STDS-2T,,234,9.581,38,1,E:\MASTERS\1493.JPG,MUSHROOM STUDS,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,KAR,1493-KAR-ER
SS-MUSH STDS-2T,,235,9.581,38,1,E:\MASTERS\1493.JPG,MUSHROOM STUDS,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,KAR,1493-KAR-ER
SS-MUSH STDS-2T,,236,9.581,38,4,E:\MASTERS\1493.JPG,MUSHROOM STUDS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1493-KAR-ER
SS-OX MUSH STDS-OX,,237,7.113,35,1,E:\MASTERS\1493.JPG,OXIDISED MUSHROOM STUDS,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,KAR,1493-KAR-ER
SS-OX MUSH STDS-OX,,238,7.113,35,1,E:\MASTERS\1493.JPG,OXIDISED MUSHROOM STUDS,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,KAR,1493-KAR-ER
SS-OX MUSH STDS-OX,,239,7.113,35,4,E:\MASTERS\1493.JPG,OXIDISED MUSHROOM STUDS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1493-KAR-ER
SS-F.HK HFOVL BRSDP ER-GP,,240,10.28,40,1,E:\MASTERS\1509.JPG,FISH HOOK W HALF OVAL,BRUSHED DROP,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKB3=50,KAR,1509-KAR-ER
SS-F.HK HFOVL BRSDP ER-GP,,241,10.28,40,9,E:\MASTERS\1509.JPG,FISH HOOK W HALF OVAL,BRUSHED DROP,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1509-KAR-ER
SS-F.HK HFOVL BRSDP ER-RG,,242,10.596,42,1,E:\MASTERS\1509.JPG,FISH HOOK W HALF OVAL,BRUSHED DROP,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKB3=50,KAR,1509-KAR-ER
SS-F.HK HFOVL BRSDP ER-RG,,243,10.596,42,1,E:\MASTERS\1509.JPG,FISH HOOK W HALF OVAL,BRUSHED DROP,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR-BRAK-45,KAR,1509-KAR-ER
SS-F.HK HFOVL BRSDP ER-RG,,244,10.596,42,8,E:\MASTERS\1509.JPG,FISH HOOK W HALF OVAL,BRUSHED DROP,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1509-KAR-ER
SS-F.HK HFOVL BRSDP ER-SI,,245,8.95,38,1,E:\MASTERS\1509.JPG,FISH HOOK W HALF OVAL,BRUSHED DROP,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKB3=50,KAR,1509-KAR-ER
SS-F.HK HFOVL BRSDP ER-SI,,246,8.95,38,1,E:\MASTERS\1509.JPG,FISH HOOK W HALF OVAL,BRUSHED DROP,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR-BRAK-45,KAR,1509-KAR-ER
SS-F.HK HFOVL BRSDP ER-SI,,247,8.95,38,7,E:\MASTERS\1509.JPG,FISH HOOK W HALF OVAL,BRUSHED DROP,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4=458,KAR,1509-KAR-ER
SS-TREE O LIFE ER-SI,,248,5.58,22,1,E:\MASTERS\1532.JPG,TREE OF LIFE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,KAR,1532-KAR-ER
SS-TREE O LIFE ER-SI,,249,5.58,22,1,E:\MASTERS\1532.JPG,TREE OF LIFE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR-BRAK-45,KAR,1532-KAR-ER
SS-TREE O LIFE STDS-GP,,250,3.81,15,1,E:\MASTERS\1543.JPG,TREE OF LIFE STUDS,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,KAR,1543-KAR-ER
SS-TREE O LIFE STDS-GP,,251,3.81,15,1,E:\MASTERS\1543.JPG,TREE OF LIFE STUDS,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-AC.FRAME2=36,KAR,1543-KAR-ER
